2017-12-6-16-17-9    UserID [5]    Transaction Complete 
2017-12-6-16-17-9    UserID [0]    Transaction Complete 
2017-12-6-16-17-9    UserID [6]    Transaction Complete 
2017-12-6-16-17-9    UserID [2]    Transaction Complete 
2017-12-6-16-17-9    UserID [8]    Transaction Complete 
2017-12-6-16-17-9    UserID [3]    Transaction Complete 
2017-12-6-16-17-9    UserID [4]    Transaction Complete 
2017-12-6-16-17-9    UserID [7]    Transaction Complete 
2017-12-6-16-17-9    UserID [1]    Transaction Complete 
2017-12-6-16-17-9    UserID [9]    Transaction Complete 
2017-12-6-16-17-10    UserID [4]    Transaction Complete 
2017-12-6-16-17-10    UserID [7]    Transaction Complete 
2017-12-6-16-17-10    UserID [1]    Transaction Complete 
2017-12-6-16-17-10    UserID [9]    Transaction Complete 
2017-12-6-16-17-10    UserID [0]    Transaction Complete 
2017-12-6-16-17-10    UserID [2]    Transaction Complete 
2017-12-6-16-17-10    UserID [8]    Transaction Complete 
2017-12-6-16-17-10    UserID [3]    Transaction Complete 
2017-12-6-16-17-10    UserID [6]    Transaction Complete 
2017-12-6-16-17-10    UserID [5]    Transaction Complete 
2017-12-6-16-17-11    UserID [6]    Transaction Complete 
2017-12-6-16-17-11    UserID [2]    Transaction Complete 
2017-12-6-16-17-11    UserID [8]    Transaction Complete 
2017-12-6-16-17-11    UserID [9]    Transaction Complete 
2017-12-6-16-17-11    UserID [1]    Transaction Complete 
2017-12-6-16-17-11    UserID [5]    Transaction Complete 
2017-12-6-16-17-11    UserID [3]    Transaction Complete 
2017-12-6-16-17-11    UserID [4]    Transaction Complete 
2017-12-6-16-17-11    UserID [7]    Transaction Complete 
2017-12-6-16-17-11    UserID [0]    Transaction Complete 
2017-12-6-16-17-12    UserID [4]    Transaction Complete 
2017-12-6-16-17-12    UserID [0]    Transaction Complete 
2017-12-6-16-17-12    UserID [5]    Transaction Complete 
2017-12-6-16-17-12    UserID [3]    Transaction Complete 
2017-12-6-16-17-12    UserID [2]    Transaction Complete 
2017-12-6-16-17-12    UserID [7]    Transaction Complete 
2017-12-6-16-17-12    UserID [6]    Transaction Complete 
2017-12-6-16-17-12    UserID [1]    Transaction Complete 
2017-12-6-16-17-12    UserID [9]    Transaction Complete 
2017-12-6-16-17-12    UserID [8]    Transaction Complete 
2017-12-6-16-17-13    UserID [6]    Transaction Complete 
2017-12-6-16-17-13    UserID [7]    Transaction Complete 
2017-12-6-16-17-13    UserID [3]    Transaction Complete 
2017-12-6-16-17-13    UserID [1]    Transaction Complete 
2017-12-6-16-17-13    UserID [0]    Transaction Complete 
2017-12-6-16-17-13    UserID [5]    Transaction Complete 
2017-12-6-16-17-13    UserID [4]    Transaction Complete 
2017-12-6-16-17-13    UserID [8]    Transaction Complete 
2017-12-6-16-17-13    UserID [2]    Transaction Complete 
2017-12-6-16-17-13    UserID [9]    Transaction Complete 
2017-12-6-16-17-14    UserID [0]    Transaction Complete 
2017-12-6-16-17-14    UserID [9]    Transaction Complete 
2017-12-6-16-17-14    UserID [2]    Transaction Complete 
2017-12-6-16-17-14    UserID [6]    Transaction Complete 
2017-12-6-16-17-14    UserID [4]    Transaction Complete 
2017-12-6-16-17-14    UserID [5]    Transaction Complete 
2017-12-6-16-17-14    UserID [1]    Transaction Complete 
2017-12-6-16-17-14    UserID [7]    Transaction Complete 
2017-12-6-16-17-14    UserID [8]    Transaction Complete 
2017-12-6-16-17-14    UserID [3]    Transaction Complete 
2017-12-6-16-17-15    UserID [0]    Transaction Complete 
2017-12-6-16-17-15    UserID [8]    Transaction Complete 
2017-12-6-16-17-15    UserID [5]    Transaction Complete 
2017-12-6-16-17-15    UserID [4]    Transaction Complete 
2017-12-6-16-17-15    UserID [6]    Transaction Complete 
2017-12-6-16-17-15    UserID [9]    Transaction Complete 
2017-12-6-16-17-15    UserID [2]    Transaction Complete 
2017-12-6-16-17-15    UserID [7]    Transaction Complete 
2017-12-6-16-17-15    UserID [1]    Transaction Complete 
2017-12-6-16-17-15    UserID [3]    Transaction Complete 
2017-12-6-16-17-16    UserID [7]    Transaction Complete 
2017-12-6-16-17-16    UserID [6]    Transaction Complete 
2017-12-6-16-17-16    UserID [2]    Transaction Complete 
2017-12-6-16-17-16    UserID [3]    Transaction Complete 
2017-12-6-16-17-16    UserID [0]    Transaction Complete 
2017-12-6-16-17-16    UserID [5]    Transaction Complete 
2017-12-6-16-17-16    UserID [1]    Transaction Complete 
2017-12-6-16-17-16    UserID [8]    Transaction Complete 
2017-12-6-16-17-16    UserID [4]    Transaction Complete 
2017-12-6-16-17-16    UserID [9]    Transaction Complete 
2017-12-6-16-17-17    UserID [2]    Transaction Complete 
2017-12-6-16-17-17    UserID [8]    Transaction Complete 
2017-12-6-16-17-17    UserID [6]    Transaction Complete 
2017-12-6-16-17-17    UserID [0]    Transaction Complete 
2017-12-6-16-17-17    UserID [5]    Transaction Complete 
2017-12-6-16-17-17    UserID [9]    Transaction Complete 
2017-12-6-16-17-17    UserID [7]    Transaction Complete 
2017-12-6-16-17-17    UserID [3]    Transaction Complete 
2017-12-6-16-17-17    UserID [4]    Transaction Complete 
2017-12-6-16-17-17    UserID [1]    Transaction Complete 
2017-12-6-16-17-18    UserID [3]    Transaction Complete 
2017-12-6-16-17-18    UserID [2]    Transaction Complete 
2017-12-6-16-17-18    UserID [6]    Transaction Complete 
2017-12-6-16-17-18    UserID [9]    Transaction Complete 
2017-12-6-16-17-18    UserID [1]    Transaction Complete 
2017-12-6-16-17-18    UserID [0]    Transaction Complete 
2017-12-6-16-17-18    UserID [7]    Transaction Complete 
2017-12-6-16-17-18    UserID [8]    Transaction Complete 
2017-12-6-16-17-18    UserID [4]    Transaction Complete 
2017-12-6-16-17-18    UserID [5]    Transaction Complete 
2017-12-6-16-17-19    UserID [8]    Transaction Complete 
2017-12-6-16-17-19    UserID [7]    Transaction Complete 
2017-12-6-16-17-19    UserID [9]    Transaction Complete 
2017-12-6-16-17-19    UserID [2]    Transaction Complete 
2017-12-6-16-17-19    UserID [5]    Transaction Complete 
2017-12-6-16-17-19    UserID [6]    Transaction Complete 
2017-12-6-16-17-19    UserID [1]    Transaction Complete 
2017-12-6-16-17-19    UserID [3]    Transaction Complete 
2017-12-6-16-17-19    UserID [0]    Transaction Complete 
2017-12-6-16-17-19    UserID [4]    Transaction Complete 
2017-12-6-16-17-20    UserID [4]    Transaction Complete 
2017-12-6-16-17-20    UserID [1]    Transaction Complete 
2017-12-6-16-17-20    UserID [8]    Transaction Complete 
2017-12-6-16-17-20    UserID [5]    Transaction Complete 
2017-12-6-16-17-20    UserID [6]    Transaction Complete 
2017-12-6-16-17-20    UserID [0]    Transaction Complete 
2017-12-6-16-17-20    UserID [7]    Transaction Complete 
2017-12-6-16-17-20    UserID [2]    Transaction Complete 
